Year,Month,State,Primary Mode,Etiology,Serotype or Genotype,Etiology Status,Setting,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths,Food Vehicle,Food Contaminated Ingredient,IFSAC Category,Water Exposure,Water Type,Animal Type,Animal Type Specify,Water Status
2004,8,HI,Food,Salmonella enterica,Schwarzengrund,Confirmed,Caterer (food prepared off-site from where served),3,0,,0,,,,,,,,,
2004,10,HI,Food,Salmonella enterica,Montevideo,Confirmed,Restaurant - other or unknown type,48,2,,0,,,,,,,,,
2004,11,IA,Food,Clostridium perfringens,,Suspected,Grocery store,25,0,,0,,"turkey, baked",,Turkey,,,,,
2004,2,NY,Food,Salmonella enterica,Thompson,Confirmed,Restaurant - other or unknown type; Private home/residence,11,2,,0,,,,,,,,,
2004,11,FL,Food,,,,Restaurant - other or unknown type,40,,,,,"pizza, unspecified",,Multiple,,,,,
2004,10,FL,Food,,,,Caterer (food prepared off-site from where served),17,,,,,"chicken, roasted",,Chicken,,,,,
2004,6,FL,Food,,,,Restaurant - other or unknown type,16,,,,,,,,,,,,
2004,12,KS,Food,,,,Restaurant - other or unknown type,2,,,,,,,,,,,,
2004,12,KS,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,7,0,,0,,lettuce-based salads unspecified,,Multiple,,,,,
2004,12,KS,Food,,,,Restaurant - other or unknown type,3,0,,0,,,,,,,,,
2004,11,HI,Food,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,2,0,,0,,"fish, mahi mahi",fin fish,Fish,,,,,
2004,2,OH,Food,,,,Restaurant - other or unknown type,2,0,,0,,,,,,,,,
2004,2,OH,Food,,,,Restaurant - other or unknown type,3,0,,0,,"sandwich, beef",,Multiple,,,,,
2004,3,OH,Food,,,,Restaurant - other or unknown type,3,0,,0,,cheese bread,,Multiple,,,,,
2004,9,GA,Food,,,,Restaurant - other or unknown type,2,0,,0,,,,,,,,,
2004,4,FL,Food,,,,Restaurant - other or unknown type,14,,,,,"sandwich, deli",,Multiple,,,,,
2004,5,FL,Food,,,,Restaurant - other or unknown type,12,,,,,"pizza, meat and vegetable",,Multiple,,,,,
2004,6,FL,Food,,,,Restaurant - other or unknown type,5,,,,,"pizza, meat",,Multiple,,,,,
2004,3,FL,Food,,,,Restaurant - other or unknown type,16,,,,,,,,,,,,
2004,9,FL,Food,Salmonella enterica,,Suspected,Restaurant - other or unknown type,2,1,,,,"shell eggs, fried soft",,Eggs,,,,,
2004,6,HI,Food,,,,Restaurant - other or unknown type; Camp,19,0,,0,,,,,,,,,
2004,7,HI,Food,Staphylococcus aureus,,Confirmed,Restaurant - other or unknown type,4,0,,0,,"beef, stew",beef,Beef,,,,,
2004,6,HI,Food,Salmonella enterica,Weltevreden,Confirmed,Private home/residence,15,0,,0,,,,,,,,,
2004,4,CA,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,7,0,,0,,cheese ball,,Multiple,,,,,
2004,4,CA,Food,Norovirus Genogroup I,,Confirmed,Grocery store,12,0,,0,,"cake, unspecified",,Multiple,,,,,
2004,5,CA,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,11,1,,0,,"sandwich, roast beef",,Multiple,,,,,
2004,12,CA,Food,,,,Restaurant - other or unknown type,6,0,,0,,"chicken, unspecified",,Chicken,,,,,
2004,11,CO,Food,Shigella sonnei,,Confirmed,Restaurant - other or unknown type,24,1,,0,,,,,,,,,
2004,11,FL,Food,,,,Unknown,31,0,,0,,"chicken, marsala",,Multiple,,,,,
2004,12,HI,Food,Ciguatoxin,,Confirmed,Private home/residence,3,1,,0,,"seabass, unspecified",fin fish,Fish,,,,,
2004,8,HI,Food,Ciguatoxin,,Confirmed,Private home/residence,3,1,,0,,"fish, roi",fin fish,Fish,,,,,
2004,2,OH,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,14,0,,0,,,,,,,,,
2004,4,OH,Food,Norovirus Genogroup I,,Confirmed,Private home/residence,9,0,,0,,,,,,,,,
2004,2,OH,Food,,,,Restaurant - other or unknown type,3,0,,0,,,,,,,,,
2004,4,OH,Food,,,,Private home/residence,3,0,,0,,,,,,,,,
2004,4,OH,Food,,,,Restaurant - other or unknown type,25,0,,0,,"sandwich, submarine",,Multiple,,,,,
2004,6,OH,Food,Salmonella enterica,Typhimurium,Confirmed,Private home/residence,4,0,,0,,"ice cream, homemade",,Multiple,,,,,
2004,7,OH,Food,,,,Restaurant - other or unknown type,5,,,,,,,,,,,,
2004,6,OH,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Other,8,3,,0,,,,,,,,,
2004,10,PA,Food,Salmonella enterica,Typhimurium,Confirmed,Restaurant - other or unknown type; Other,37,,,1,,,,,,,,,
2004,5,OH,Food,Campylobacter unknown,,Confirmed,Restaurant - other or unknown type,13,0,,0,,"tomato, unspecified",,Seeded Vegetables,,,,,
2004,2,OH,Food,,,,Restaurant - other or unknown type; Private home/residence,9,0,,0,,,,,,,,,
2004,3,KS,Food,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type,2,0,,0,,"sandwich, deli",,Multiple,,,,,
2004,8,OH,Food,,,,Caterer (food prepared off-site from where served),14,0,,0,,,,,,,,,
2004,3,KS,Food,Norovirus unknown,,Confirmed,School/college/university,100,1,,0,,cantaloupe; honeydew melon; watermelon,,Fruits,,,,,
2004,5,OH,Food,,,,Restaurant - other or unknown type,2,,,,,,,,,,,,
2004,5,OH,Food,Clostridium perfringens,,Confirmed,Private home/residence,20,,,,,"chicken, other",,Chicken,,,,,
2004,10,GA,Food,Norovirus Genogroup I,GI.1,Confirmed,Other,64,,,0,,,,,,,,,
2004,12,KS,Food,Norovirus unknown,,Confirmed,Private home/residence; School/college/university,50,0,,0,,,,,,,,,
2004,12,OH,Food,Clostridium perfringens,,Confirmed,Other,269,,,0,,"cheese sauce; tortellini, cheese",,Multiple,,,,,
2004,10,PA,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,29,1,,0,,"mixed vegetables, carrots and celery",,Multiple,,,,,
2004,12,OH,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,6,1,,0,,,,,,,,,
2004,6,MT,Food,Salmonella enterica,Typhimurium,Confirmed,Unknown,79,,,,,,,,,,,,
2004,7,FL,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,5,0,,0,,lettuce-based salads unspecified,,Multiple,,,,,
2004,9,FL,Food,Salmonella enterica,Javiana,Confirmed,Restaurant - other or unknown type,24,5,,0,,green salad,,Multiple,,,,,
2004,9,KS,Food,,,,Restaurant - other or unknown type,7,0,,0,,,,,,,,,
2004,11,CA,Food,Norovirus Genogroup I,,Suspected,Other,30,0,,0,,cantaloupe; honeydew melon; watermelon,"fruit, unspecified",Fruits,,,,,
2004,2,PA,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,43,0,,0,,"salad, unspecified",,Multiple,,,,,
2004,12,WA,Food,Other - Virus,,Confirmed,Restaurant - other or unknown type,116,0,,0,,,,,,,,,
2004,12,WA,Food,Other - Virus,,Suspected,Restaurant - other or unknown type,3,0,,0,,,,,,,,,
2004,6,PA,Food,Cyclospora cayetanensis,,Confirmed,Long-term care/nursing home/assisted living facility,116,,,0,,"pasta salad; green beans, unspecified",,Multiple,,,,,
2004,10,PA,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,2,0,,0,,,,,,,,,
2004,5,PA,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type; Other,12,0,,0,,,,,,,,,
2004,8,PA,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,14,0,,0,,,,,,,,,
2004,12,PA,Food,Giardia duodenalis,,Confirmed,Restaurant - other or unknown type,7,0,,0,,,,,,,,,
2004,12,PA,Food,Norovirus Genogroup I,,Suspected,Long-term care/nursing home/assisted living facility,9,1,,0,,,,,,,,,
2004,2,PA,Food,,,,Restaurant - other or unknown type,3,0,,0,,,,,,,,,
2004,4,PA,Food,,,,Caterer (food prepared off-site from where served),14,0,,0,,,,,,,,,
2004,6,PA,Food,Norovirus Genogroup I,,Confirmed,Caterer (food prepared off-site from where served),11,0,,0,,,,,,,,,
2004,2,PA,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,3,0,,0,,,,,,,,,
2004,3,PA,Food,Bacillus cereus,,Confirmed,Restaurant - other or unknown type,4,0,,0,,"pizza, cheese; pizza, meat and vegetable",,Multiple,,,,,
2004,11,PA,Food,,,,Restaurant - other or unknown type,3,0,,0,,,,,,,,,
2004,7,PA,Food,,,,Restaurant - other or unknown type,6,0,,0,,,,,,,,,
2004,11,PA,Food,Norovirus Genogroup I,,Suspected,School/college/university,82,0,,0,,,,,,,,,
2004,11,WA,Food,Norovirus Genogroup I,,Confirmed,Other,97,1,,0,,"unknown beverage; condiment, unspecified; ice",,Other,,,,,
2004,6,PA,Food,Norovirus Genogroup I,,Suspected,Other,49,0,,0,,,,,,,,,
2004,2,PA,Food,Norovirus Genogroup I,,Confirmed,Other,120,,,,,"chicken salad; tuna, unspecified",,Multiple,,,,,
2004,3,PA,Food,Norovirus Genogroup I,,Suspected,Unknown,44,0,,0,,,,,,,,,
2004,6,PA,Food,,,,Restaurant - other or unknown type,4,0,,0,,"ground beef, meatballs",,Beef,,,,,
2004,11,WA,Food,Salmonella enterica,,Suspected,Private home/residence,5,0,,0,,"turkey, baked",,Turkey,,,,,
2004,12,CA,Food,Norovirus Genogroup I,,Suspected,Other,12,,,0,,,,,,,,,
2004,5,CA,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,5,0,,0,,,,,,,,,
2004,10,CA,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,27,,,0,,cream cheese; bagels,cheese; bread,Multiple,,,,,
2004,12,CA,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,9,0,,0,,,,,,,,,
2004,12,CA,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,7,1,,0,,"water; roast beef, unspecified",,Multiple,,,,,
2004,12,CA,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,41,0,,0,,,,,,,,,
2004,8,CA,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,33,0,,0,,unspecified beverage,,Other,,,,,
2004,7,CA,Food,Salmonella enterica,Typhimurium,Confirmed,Restaurant - other or unknown type; Grocery store,16,4,,0,,,,,,,,,
2004,6,CA,Food,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,3,0,,0,,"fish, tuna",fin fish,Fish,,,,,
2004,10,CA,Food,,,,Restaurant - other or unknown type,100,0,,0,,green beans,,Seeded Vegetables,,,,,
2004,10,AZ,Food,Salmonella enterica,Montevideo,Confirmed,Private home/residence; Caterer (food prepared off-site from where served),57,3,,0,,,,,,,,,
2004,11,AZ,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,7,0,,0,,,,,,,,,
2004,11,AZ,Food,Other - Bacterium,,Suspected,Restaurant - other or unknown type,8,0,,0,,,,,,,,,
2004,11,AZ,Food,Other - Bacterium,,Suspected,Restaurant - other or unknown type,5,0,,0,,,,,,,,,
2004,8,WA,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - other or unknown type,6,3,,0,,"salsa, unspecified",,Multiple,,,,,
2004,8,WA,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - other or unknown type,3,3,,0,,pico de gallo,,Multiple,,,,,
2004,12,CA,Food,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,Restaurant - other or unknown type,9,0,,0,,,,,,,,,
2004,11,CA,Food,Norovirus Genogroup I,,Suspected,Other,60,,,,,,,,,,,,
2004,11,CA,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,39,1,,0,,other food,,Unclassifiable,,,,,
2004,12,AZ,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,38,0,,0,,lettuce-based salads unspecified,,Multiple,,,,,
2004,12,CA,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,18,1,,0,,greek salad,,Multiple,,,,,
2004,12,CA,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,8,0,,0,,,,,,,,,
2004,9,CA,Food,Norovirus Genogroup I,,Confirmed,Other,42,0,,0,,,,,,,,,
2004,12,CA,Food,,,,Restaurant - other or unknown type,2,0,,0,,,,,,,,,
2004,9,CA,Food,Other - Chemical/Toxin,,Suspected,Restaurant - other or unknown type,2,0,,0,,,,,,,,,
2004,11,CA,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,4,0,,0,,onions; multiple foods,root (eg. potato),Root/Underground,,,,,
2004,9,CA,Food,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,Restaurant - other or unknown type,3,0,,0,,"soup, broccoli",,Multiple,,,,,
2004,12,MI,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,33,0,,0,,"ground beef, cheeseburger",,Beef,,,,,
2004,9,KS,Food,Salmonella enterica,Typhimurium,Confirmed,Private home/residence; Other,10,0,,0,,,,,,,,,
2004,7,KS,Food,Norovirus unknown,,Suspected,Restaurant - other or unknown type; Camp,16,0,,0,,,,,,,,,
2004,7,OK,Food,Salmonella enterica,Typhimurium,Confirmed,Private home/residence,13,2,,0,,"ice cream, homemade",egg,Eggs,,,,,
2004,12,TX,Food,,,,Unknown,85,1,,0,,,,,,,,,
2004,6,HI,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,74,0,,0,,multiple foods,vine-stalk eg. tomato,Seeded Vegetables,,,,,
2004,11,HI,Food,Staphylococcus aureus,,Confirmed,Caterer (food prepared off-site from where served),65,0,,0,,multiple foods,,Unclassifiable,,,,,
2004,6,NH,Food,Salmonella enterica,,Confirmed,Unknown,85,0,,0,,,,,,,,,
2004,12,CA,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,8,0,,0,,,,,,,,,
2004,11,CA,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,4,0,,0,,,,,,,,,
2004,12,KS,Food,,,,Restaurant - other or unknown type,6,,,,,"ox, unspecified",,Beef,,,,,
2004,4,KS,Food,,,,Restaurant - other or unknown type,2,0,,0,,"pizza, meat",,Multiple,,,,,
2004,4,KS,Food,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,Caterer (food prepared off-site from where served),14,0,,0,,"beef/steak dish, unspecified",,Multiple,,,,,
2004,5,KS,Food,Campylobacter jejuni,,Confirmed,Other,28,4,,0,,,,,,,,,
2004,6,KS,Food,,,,Restaurant - other or unknown type,4,0,,0,,,,,,,,,
2004,8,PA,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - other or unknown type,2,0,,0,,"eggs, over-easy",,Eggs,,,,,
2004,2,PA,Food,Norovirus Genogroup I,,Confirmed,Unknown,38,0,,0,,,,,,,,,
2004,4,PA,Food,Norovirus Genogroup I,,Confirmed,Unknown,35,0,,0,,,,,,,,,
2004,6,PA,Food,Clostridium perfringens,,Suspected,Restaurant - other or unknown type,28,0,,0,,"beef, other",,Beef,,,,,
2004,4,PA,Food,Norovirus Genogroup I,,Confirmed,Unknown,23,0,,0,,,,,,,,,
2004,3,PA,Food,Norovirus Genogroup I,,Confirmed,Unknown,200,1,,0,,,,,,,,,
2004,5,PA,Food,,,,Restaurant - other or unknown type,7,0,,0,,,,,,,,,
2004,8,PA,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type; Other,30,2,,0,,,,,,,,,
2004,2,PA,Food,Norovirus Genogroup I,,Suspected,Caterer (food prepared off-site from where served),22,0,,0,,,,,,,,,
2004,9,MI,Food,Clostridium perfringens,,Confirmed,School/college/university,56,0,,0,,"spaghetti, unspecified",,Multiple,,,,,
2004,12,MI,Food,,,,Restaurant - other or unknown type,4,0,,0,,"chicken, nuggets/fingers",,Multiple,,,,,
2004,8,NM,Food,Clostridium perfringens; Bacillus cereus,,Confirmed; Confirmed,Religious facility,11,,,,,"burrito, beef",beef; legume; root (eg. potato),Multiple,,,,,
2004,9,NM,Food,,,,Other,12,,,,,"wine; lasagna, vegetarian",,Multiple,,,,,
2004,11,CA,Food,Salmonella enterica,Typhimurium,Confirmed,Private home/residence; Other,23,8,,0,,"turkey, unspecified",turkey,Turkey,,,,,
2004,12,CA,Food,Other - Bacterium,,Suspected,Restaurant - other or unknown type,4,0,,0,,"seafood, unspecified",,Multiple,,,,,
2004,11,CA,Food,Salmonella enterica,Typhimurium,Confirmed,Grocery store; Other,12,1,,1,,"queso fresco, unpasteurized",milk,Dairy,,,,,
2004,3,PA,Food,Norovirus Genogroup I,,Confirmed,Long-term care/nursing home/assisted living facility,127,,,,,,,,,,,,
2004,2,PA,Food,Norovirus Genogroup I,,Confirmed,Long-term care/nursing home/assisted living facility,160,7,,0,,,,,,,,,
2004,7,PA,Food,,,,Caterer (food prepared off-site from where served); Other,6,,,,,,,,,,,,
2004,9,PA,Food,Bacillus cereus,,Confirmed,Restaurant - other or unknown type,2,,,,,"pasta, unspecified; chicken, other",,Multiple,,,,,
2004,8,PA,Food,Giardia duodenalis,,Confirmed,Unknown,2,0,,0,,,,,,,,,
2004,2,PA,Food,Norovirus Genogroup I,,Confirmed,Caterer (food prepared off-site from where served),21,0,,0,,,,,,,,,
2004,12,TX,Food,,,,Prison/jail,30,0,,0,,"eggs, unspecified; ham, loaf",,Multiple,,,,,
2004,12,ID,Food,Clostridium perfringens,,Suspected,Restaurant - other or unknown type; Caterer (food prepared off-site from where served); Office/indoor workplace,220,0,,0,,"gravy, unspecified",,Multiple,,,,,
2004,10,CA,Food,Salmonella enterica,,Confirmed,Restaurant - other or unknown type; Private home/residence,25,2,,0,,"chips, tortilla",,Multiple,,,,,
2004,6,CA,Food,Clostridium botulinum,,Confirmed,Prison/jail; Other,5,5,,0,,alcohol,,Other,,,,,
2004,12,KS,Food,Norovirus unknown,,Confirmed,Restaurant - other or unknown type,13,0,,0,,,,,,,,,
2004,9,KS,Food,Salmonella enterica,Newport,Confirmed,Restaurant - other or unknown type,2,0,,0,,,,,,,,,
2004,9,KS,Food,,,,Restaurant - other or unknown type,12,0,,0,,,,,,,,,
2004,9,KS,Food,Salmonella enterica,Infantis,Confirmed,Restaurant - other or unknown type,2,1,,0,,,,,,,,,
2004,12,CA,Food,Norovirus Genogroup I,,Suspected,Other,34,0,,0,,,,,,,,,
2004,11,NM,Food,Shigella flexneri,serotype 3b,Confirmed,Restaurant - other or unknown type,3,,,,,,,,,,,,
2004,12,NM,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,93,,,,,,,,,,,,
2004,2,CA,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,4,0,,0,,,,,,,,,
2004,9,MI,Food,,,,Unknown,3,0,,0,,"crab, unspecified",,Crustaceans,,,,,
2004,10,WA,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,4,,,,,"venison, other",,Game,,,,,
2004,1,MD,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,28,0,,0,,,,,,,,,
2004,12,MD,Food,,,,Restaurant - other or unknown type,18,0,,0,,,,,,,,,
2004,7,MI,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - other or unknown type,3,2,,0,,"beef, unspecified",,Beef,,,,,
2004,12,MI,Food,,,,Restaurant - other or unknown type,17,0,,0,,,,,,,,,
2004,12,ID,Food,Norovirus Genogroup I,,Confirmed,Caterer (food prepared off-site from where served),18,1,,0,,"roast beef, unspecified",,Beef,,,,,
2004,12,AZ,Food,Norovirus Genogroup II,unknown,Confirmed,Banquet Facility (food prepared and served on-site),99,0,,0,,,,,,,,,
2004,3,VA,Food,,,,Restaurant - other or unknown type,17,,,,,,,,,,,,
2004,11,VA,Food,Clostridium perfringens,,Confirmed,Other,31,1,,1,,"pork, bbq",,Multiple,,,,,
2004,12,VA,Food,,,,Restaurant - other or unknown type,32,1,,0,,,,,,,,,
2004,3,VA,Food,Norovirus unknown,,Confirmed,Private home/residence,11,,,,,,,,,,,,
2004,4,VA,Food,Norovirus unknown,,Suspected,Caterer (food prepared off-site from where served),8,0,,0,,pasta salad,,Multiple,,,,,
2004,8,VA,Food,Norovirus unknown,,Confirmed,Private home/residence,20,,,,,,,,,,,,
2004,11,VA,Food,Clostridium perfringens,,Confirmed,Other,13,,,,,"cake, unspecified",,Multiple,,,,,
2004,12,VA,Food,Salmonella enterica; Salmonella enterica,Weltevreden; ,Confirmed; Confirmed,Other,63,,,,,"tuna, unspecified",,Fish,,,,,
2004,2,VA,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,21,,,,,,,,,,,,
2004,12,ME,Food,,,,,23,,,,,,,,,,,,
2004,12,MD,Food,,,,Restaurant - other or unknown type,5,0,,0,,,,,,,,,
2004,12,MA,Food,Other - Virus,,Confirmed,Other,210,4,,0,,,,,,,,,
2004,4,CA,Food,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,Restaurant - other or unknown type,4,0,,0,,"burrito, beef",,Multiple,,,,,
2004,10,Multistate,Food,Salmonella enterica,Enteritidis,Confirmed,Unknown,10,0,,0,,,,,,,,,
2004,8,HI,Food,Shigella sonnei,,Confirmed,Caterer (food prepared off-site from where served),159,0,0,0,0,salad,,Multiple,,,,,
2003,1,MN,Food,Norovirus Genogroup I,,Confirmed,Grocery store,7,0,,0,,deli tray,,Multiple,,,,,
2003,1,MD,Food,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type,5,0,,0,,"sandwich, submarine",,Multiple,,,,,
2003,1,MD,Food,,,,Restaurant - other or unknown type,3,0,,0,,"sandwich, submarine",,Multiple,,,,,
2003,1,MN,Food,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type,4,0,,0,,falafel,,Multiple,,,,,
2003,1,MD,Food,,,,Caterer (food prepared off-site from where served),3,0,,0,,"roast beef, other; oysters, raw",,Multiple,,,,,
2003,1,MD,Food,,,,Restaurant - other or unknown type,4,0,,0,,pork fried rice,,Multiple,,,,,
2003,2,MD,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,4,1,,0,,,,,,,,,
2003,1,IL,Food,Norovirus Genogroup I,,Confirmed,Private home/residence; Other,7,0,,0,,,,,,,,,
2003,1,IL,Food,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type,6,0,,0,,,,,,,,,
2003,1,IL,Food,,,,Restaurant - other or unknown type,4,0,,0,,,,,,,,,
2003,1,CA,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,18,,,,,,,,,,,,
2003,1,GA,Food,Clostridium perfringens,,Confirmed,Restaurant - other or unknown type,11,0,,0,,"chicken, unspecified",,Chicken,,,,,
2003,1,AL,Food,,,,Restaurant - other or unknown type,2,0,,0,,"chicken, other",,Chicken,,,,,
2003,1,FL,Food,,,,Restaurant - other or unknown type,2,1,,0,,multiple foods,,Unclassifiable,,,,,
2003,1,FL,Food,Rotavirus,,Suspected,Restaurant - other or unknown type,6,0,,0,,"deli meat, multiple",,Multiple,,,,,
2003,1,FL,Food,,,,Restaurant - other or unknown type,4,0,,0,,multiple foods,,Unclassifiable,,,,,
2003,1,IL,Food,Norovirus Genogroup II,other,Confirmed,Other,49,1,,0,,,,,,,,,
2003,2,IL,Food,Norovirus Genogroup I,,Confirmed,Private home/residence; Grocery store,7,1,,0,,,,,,,,,
